Year,Player Name,Position,Team,College / Origin,Year Drafted,Draft Pick,Height,Weight,Minutes Per Game,Points Per Game,Rebounds Per Game,Assists Per Game,Blocks Per Game,Steals Per Game,Turnovers Per Game,FG%,3P%,FT%,Win Shares
1998,Michele Timms,G,PHO,Australia,1997,,5-7,132lb,31.1,6.9,2.5,5.3,0.1,1.3,2.3,0.318,0.298,0.694,1.8
1998,Michelle Brogan,F,PHO,Australia,,Undrafted,6-1,177lb,26.0,9.2,4.4,1.4,0.2,1.5,1.7,0.505,0.478,0.796,4.0
1998,Michelle Edwards,G,CLE,Iowa,1997,,5-9,150lb,23.2,7.7,2.3,2.8,0.0,1.0,2.0,0.417,0.324,0.62,0.8
1998,Michelle Reed,G-F,LAS,Western Kentucky,,Undrafted,5-10,165lb,5.4,1.6,1.2,0.2,0.1,0.2,0.7,0.273,0.25,0.583,0.0
1998,Mikiko Hagiwara,G,PHO,Japan,1997,14,5-9,160lb,5.9,2.2,0.2,0.3,0.0,0.0,0.5,0.381,0.333,0.667,0.0
1998,Monica Lamb,C,HOU,,1998,40,6-5,206lb,21.6,5.4,4.7,0.3,0.7,0.8,0.9,0.541,,0.69,3.2
1998,Murriel Page,F,WAS,Florida,1998,3,6-2,160lb,31.8,8.3,6.9,1.3,0.4,0.6,1.9,0.479,0.0,0.631,0.5
1998,Mwadi Mabika,G,LAS,Democratic Republic of Congo,,Undrafted,5-11,,24.5,8.2,4.4,1.5,0.3,1.0,1.3,0.339,0.308,0.698,1.4
1998,Nadine Domond,G,SAC,,,19,5-7,148lb,10.2,3.0,1.0,1.0,0.1,0.8,1.2,0.303,0.188,1.0,-0.1
1998,Nikki McCray,G,WAS,Tennessee,1998,,5-11,158lb,33.4,17.7,2.9,3.1,0.1,1.5,4.3,0.418,0.315,0.748,0.1
1998,Nyree Roberts,C,HOU,Old Dominion,1998,20,6-3,209lb,3.9,1.1,0.7,0.1,0.0,0.1,0.3,0.857,,0.571,0.3
1998,Octavia Blue,F,LAS,Miami (FL),1998,15,6-1,163lb,11.0,2.4,1.6,0.3,0.1,0.4,0.9,0.338,0.286,0.625,-0.2
1998,Olympia Scott,C,UTA,Stanford,1998,11,6-2,175lb,16.1,5.3,2.9,0.8,0.3,0.8,1.7,0.43,0.2,0.569,-0.1
1998,Pamela McGee,F-C,LAS,USC,1997,2,6-3,,19.0,6.8,4.8,0.4,0.8,0.8,1.8,0.437,0.0,0.614,1.0
1998,Pauline Jordan,F-C,TOT,UNLV,,Undrafted,6-3,205lb,11.5,3.1,2.0,0.8,0.5,0.6,1.0,0.377,0.0,0.629,0.2
1998,Pauline Jordan,F-C,TOT,UNLV,,Undrafted,6-3,205lb,11.5,3.1,2.0,0.8,0.5,0.6,1.0,0.377,0.0,0.629,0.3
1998,Pauline Jordan,F-C,TOT,UNLV,,Undrafted,6-3,205lb,11.5,3.1,2.0,0.8,0.5,0.6,1.0,0.377,0.0,0.629,0.0
1998,Penny Moore,F,WAS,Cal State Long Beach,1998,4,6-0,,26.1,8.2,3.7,1.6,0.7,1.5,2.1,0.343,0.207,0.717,-0.8
1998,Penny Toler,G,LAS,,1997,,5-8,132lb,31.5,12.3,3.5,4.8,0.1,1.1,3.4,0.415,0.417,0.743,1.7
1998,Pollyanna Johns Kimbrough,C,CHA,Michigan,1998,27,6-3,165lb,7.5,2.6,1.5,0.3,0.1,0.1,0.4,0.489,,0.643,0.7
1998,Quacy Barnes,C,SAC,Indiana,1998,22,6-5,185lb,5.3,0.9,0.5,0.1,0.4,0.1,0.5,0.4,,0.364,-0.2
1998,Rachael Sporn,F,DET,Australia,1998,14,6-1,175lb,17.8,4.5,3.6,1.3,0.4,0.3,1.1,0.408,,0.5,0.8
1998,Raegan Pebley,F-C,CLE,Colorado,1997,21,6-3,169lb,7.6,1.7,1.3,0.3,0.2,0.1,0.4,0.368,0.0,0.833,0.2
1998,Razija Brcaninovic,C,DET,Serbia,1998,,6-8,198lb,23.2,9.1,5.1,1.0,0.9,0.3,2.1,0.52,,0.667,2.3
1998,Rebecca Lobo,C,NYL,UConn,1997,,6-4,,29.2,11.7,6.9,1.5,1.1,0.6,2.2,0.484,0.308,0.71,3.8
1998,Rehema Stephens,G,SAC,UCLA,1998,25,5-11,,10.1,3.3,1.3,0.5,0.1,0.3,1.4,0.268,0.167,0.5,-0.5
1998,Rhonda Blades,G,DET,Vanderbilt,1998,1,5-7,138lb,11.7,2.3,1.1,1.4,0.0,0.4,1.4,0.256,0.24,0.483,-0.6
1998,Rhonda Mapp,C,CHA,NC State,1997,3,6-2,,21.7,10.1,4.2,1.6,0.4,0.6,1.9,0.506,0.1,0.75,2.0
1998,Rita Williams,G,WAS,UConn,1998,13,5-6,135lb,23.7,4.4,2.3,2.3,0.1,2.1,2.3,0.323,0.218,0.633,-0.9
1998,Rushia Brown,F,CLE,Furman University,,Undrafted,6-2,175lb,17.4,6.5,3.1,0.9,0.5,1.1,1.6,0.46,0.0,0.776,1.9
1998,Ruthie Bolton,G,SAC,Auburn,1997,,5-9,150lb,26.6,11.0,2.2,1.2,0.0,1.2,1.4,0.293,0.154,0.607,0.0
1998,Sandra Van Embricqs,F-C,LAS,UCLA,,Undrafted,6-3,175lb,16.8,3.4,2.7,0.6,0.3,0.9,0.7,0.483,,0.5,1.0
1998,Sandy Brondello,G,DET,Australia,1998,34,5-7,136lb,33.1,14.2,2.9,3.3,0.0,1.3,2.1,0.428,0.364,0.923,4.2
1998,Sharon Manning,F-C,CHA,NC State,1997,10,6-3,,19.2,5.4,5.5,1.0,0.2,1.1,1.4,0.44,0.0,0.667,2.0
1998,Sheryl Swoopes,F-G,HOU,Texas Tech,1997,,6-0,145lb,32.3,15.6,5.1,2.1,0.5,2.5,2.0,0.427,0.36,0.826,6.0
1998,Sonia Chase,G,CHA,Maryland,1998,37,5-9,150lb,7.2,1.5,0.6,0.6,0.0,0.2,0.6,0.5,,1.0,0.2
1998,Sophia Witherspoon,G,NYL,Florida,1997,11,5-10,145lb,29.9,13.8,3.0,1.9,0.1,1.3,2.4,0.401,0.344,0.786,3.1
1998,Sue Wicks,F,NYL,Rutgers University,1997,6,6-3,174lb,14.8,4.3,2.8,1.2,0.3,0.5,1.6,0.43,0.0,0.8,0.9
1998,Suzie McConnell Serio,G,CLE,Penn State,1998,16,,,31.5,8.6,2.2,6.4,0.2,1.8,3.7,0.455,0.408,0.729,2.1
1998,Tajama Abraham,C,DET,George Washington,1997,31,6-2,190lb,3.7,1.5,0.6,0.0,0.1,0.2,0.4,0.357,,0.533,0.0
1998,Tamecka Dixon,G,LAS,Kansas,1997,14,5-9,148lb,32.3,16.2,2.5,2.5,0.4,1.1,2.6,0.438,0.356,0.779,2.6
1998,Tammi Reiss,G,UTA,Virginia,1997,5,5-6,,21.7,6.5,1.8,2.2,0.0,0.5,1.1,0.403,0.296,0.655,0.4
1998,Tammy Jackson,F-C,TOT,Florida,1997,16,6-2,190lb,8.3,1.3,1.2,0.3,0.2,0.2,0.7,0.417,,0.615,0.1
1998,Tammy Jackson,F-C,TOT,Florida,1997,16,6-2,190lb,8.3,1.3,1.2,0.3,0.2,0.2,0.7,0.417,,0.615,0.0
1998,Tammy Jackson,F-C,TOT,Florida,1997,16,6-2,190lb,8.3,1.3,1.2,0.3,0.2,0.2,0.7,0.417,,0.615,0.1
1998,Tangela Smith,C,SAC,Iowa,1998,12,6-3,158lb,25.3,9.6,4.6,1.1,1.6,0.6,1.6,0.403,0.357,0.741,1.2
1998,Tanja Kostic,F,CLE,Oregon State,1998,26,6-2,163lb,6.0,1.0,0.4,0.4,0.0,0.0,0.6,0.667,,0.5,0.0
1998,Teresa Weatherspoon,G,NYL,Louisiana Tech,1997,,5-8,161lb,33.4,6.8,4.0,6.4,0.0,3.3,3.2,0.388,0.327,0.609,3.0
1998,Tia Paschal,F,CHA,Florida State,,Undrafted,6-1,165lb,5.5,1.4,0.8,0.5,0.0,0.4,0.6,0.297,0.25,0.667,-0.2
1998,Ticha Penicheiro,G,SAC,Old Dominion,1998,2,5-11,146lb,36.0,6.3,4.7,7.5,0.1,2.2,3.9,0.333,0.233,0.642,0.9
1998,Tiffani Johnson,C,SAC,Tennessee,,Undrafted,6-4,240lb,5.3,0.3,1.7,0.0,0.0,0.3,0.5,0.0,,0.5,-0.1
1998,Tiffany Woosley,G,HOU,Tennessee,,Undrafted,5-7,132lb,5.3,1.2,0.4,0.5,0.0,0.4,0.7,0.304,0.25,0.714,0.0
1998,Tina Thompson,F,HOU,USC,1997,1,6-2,178lb,32.4,12.7,7.1,0.9,0.9,1.1,1.7,0.419,0.359,0.851,5.0
1998,Toni Foster,F-C,PHO,Iowa,1997,8,6-1,175lb,13.6,4.9,1.9,1.2,0.3,0.9,0.9,0.467,,0.767,1.1
1998,Tora Suber,G,CHA,Virginia,1997,7,5-7,137lb,22.7,6.0,1.8,2.9,0.0,1.0,1.5,0.314,0.31,0.63,1.1
1998,Tracy Reid,F,CHA,UNC,1998,7,5-11,150lb,32.2,13.8,5.2,1.5,0.4,1.3,2.4,0.487,0.0,0.613,3.6
1998,Trena Trice,F-C,NYL,NC State,1997,22,6-2,180lb,7.7,2.1,1.8,0.1,0.3,0.0,0.7,0.412,,0.636,0.1
1998,Tricia Bader Binford,G,UTA,Boise State,1998,31,5-4,125lb,9.4,2.1,0.5,0.9,0.0,0.6,1.2,0.302,0.37,0.5,-0.6
1998,Tully Bevilaqua,G,CLE,Australia,,Undrafted,5-7,145lb,11.5,1.9,0.9,2.1,0.2,1.1,0.8,0.571,0.333,0.667,0.5
1998,Umeki Webb,G-F,PHO,,,24,5-10,162lb,28.2,5.3,3.9,3.1,0.7,1.6,1.4,0.363,0.286,0.661,2.6
1998,Vickie Johnson,G-F,NYL,Louisiana Tech,1997,12,5-9,150lb,30.2,12.5,3.8,2.5,0.2,1.0,1.5,0.446,0.375,0.768,4.3
1998,Vicky Bullett,F,CHA,Maryland,1997,,6-3,185lb,31.6,13.3,6.5,1.5,1.5,2.2,2.1,0.441,0.154,0.826,4.2
1998,Wanda Guyton,C,HOU,South Florida,1997,5,6-1,178lb,14.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,,,-0.1
1998,Wendy Palmer,F,UTA,Virginia,1997,9,6-2,,27.2,13.5,6.6,1.1,0.2,0.6,2.0,0.472,0.353,0.653,2.2
1998,Yolanda Moore,F-C,HOU,Ole Miss,1999,6,6-0,,17.8,3.3,2.9,0.3,0.0,0.9,0.7,0.451,0.5,0.805,2.0
1999,Adia Barnes,F,MIN,Arizona,1998,32,5-11,165lb,4.8,1.1,1.1,0.3,0.0,0.3,0.4,0.304,0.333,0.5,0.0
1999,Adrienne Goodson,F,UTA,Old Dominion,1999,27,6-0,165lb,33.4,14.9,4.3,2.7,0.3,0.8,3.1,0.426,0.245,0.767,1.1
1999,Adrienne Johnson,G,ORL,Ohio State,1999,8,5-10,154lb,7.7,2.0,1.0,0.5,0.1,0.2,0.5,0.403,0.125,0.667,0.1
1999,Alessandra Santos de Oliveira,C,WAS,Brazil,1998,,6-5,181lb,16.6,3.9,3.2,0.1,0.2,0.1,1.2,0.564,,0.318,0.0
1999,Alisa Burras,C,CLE,Louisiana Tech,2000,4,6-3,218lb,18.2,7.5,4.0,0.5,0.3,0.5,1.2,0.539,,0.553,1.6
1999,Allison Feaster,F,LAS,Harvard University,1998,5,5-11,168lb,12.8,5.1,1.8,1.0,0.2,0.5,0.9,0.495,0.368,0.684,1.9
1999,Amanda Wilson,F,PHO,Louisiana Tech,1999,46,5-11,176lb,2.8,1.0,0.5,0.2,0.1,0.1,0.2,0.333,0.2,1.0,0.1
1999,Amaya Valdemoro,F,HOU,Spain,1998,30,6-1,,5.4,2.4,0.8,0.5,0.0,0.6,0.7,0.371,0.4,0.75,0.3
1999,Andrea Congreaves,F-C,ORL,Mercer University,1997,26,6-2,183lb,25.4,6.5,3.2,1.1,0.2,0.8,1.5,0.5,0.366,0.83,1.9
1999,Andrea Kuklova,G-F,PHO,Slovakia,1998,18,6-0,150lb,2.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,-0.1
1999,Andrea Lloyd-Curry,F,MIN,Texas,1999,31,6-2,175lb,28.1,6.7,4.3,2.8,0.4,0.9,1.9,0.375,0.333,0.756,1.7
1999,Andrea Nagy,G,WAS,Florida International University,1999,25,5-7,147lb,29.6,5.1,2.4,4.6,0.1,1.0,2.6,0.409,0.273,0.763,0.6
1999,Andrea Stinson,G,CHA,NC State,1997,,5-10,158lb,32.5,13.6,3.5,2.9,0.6,1.0,2.1,0.46,0.309,0.739,3.0
1999,Angela Aycock,G,PHO,Kansas,2000,10,6-2,161lb,3.8,0.5,0.1,0.4,0.0,0.3,0.8,0.0,0.0,1.0,-0.2
1999,Angie Braziel,F,CHA,,1999,45,6-2,169lb,5.9,3.4,1.6,0.4,0.0,0.3,0.3,0.5,,0.833,0.4
1999,Angie Potthoff,F,MIN,Penn State,1999,49,6-1,191lb,22.2,4.0,2.7,1.2,0.2,0.8,1.1,0.379,0.167,0.545,0.2
1999,Annie La Fleur,G,MIN,Papua New Guinea,,Undrafted,5-7,141lb,13.3,2.4,1.5,1.4,0.0,0.3,0.8,0.343,0.44,0.25,0.1
1999,Astou Ndiaye-Diatta,F,DET,Southern Nazarene University,1999,41,6-3,182lb,14.1,5.3,3.2,0.5,0.6,0.4,1.0,0.438,0.0,0.615,0.7
1999,Becky Hammon,G,NYL,Colorado State,,Undrafted,5-6,136lb,6.7,2.7,0.6,0.6,0.0,0.2,0.8,0.422,0.289,0.882,0.3
1999,Brandy Reed,F,MIN,Southern Miss,1998,28,6-1,168lb,30.3,16.1,6.0,2.6,0.7,1.2,2.5,0.459,0.342,0.757,2.7
1999,Bridget Pettis,G,PHO,Florida,1997,7,5-9,,16.9,5.7,1.8,1.4,0.1,0.8,0.9,0.304,0.224,0.617,0.3
1999,Carla Boyd,F,DET,Australia,,Undrafted,6-1,172lb,21.7,5.4,2.3,1.6,0.3,0.8,1.7,0.397,0.333,0.63,0.2
1999,Carla McGhee,F,ORL,Tennessee,1999,44,6-1,173lb,7.8,1.5,1.5,0.3,0.1,0.3,0.7,0.319,,0.833,-0.1
1999,Cass Bauer-Bilodeau,C,CHA,Montana State,,Undrafted,6-4,180lb,4.9,1.3,0.8,0.2,0.0,0.0,0.5,0.382,0.0,0.875,-0.2
1999,Chamique Holdsclaw,F,WAS,Tennessee,1999,1,6-2,172lb,34.2,16.9,7.9,2.4,0.9,1.2,3.5,0.437,0.172,0.773,3.1
1999,Chantel Tremitiere,G,UTA,Auburn,1997,18,5-6,142lb,9.6,1.1,1.0,1.1,0.0,0.3,0.7,0.31,0.25,1.0,-0.3
1999,Charlotte Smith,F,CHA,UNC,1999,33,6-0,148lb,23.3,5.4,3.6,1.8,0.2,0.3,1.6,0.33,0.143,0.707,-0.1
1999,Charmin Smith,G,MIN,Stanford,2000,23,5-10,145lb,4.3,0.8,0.7,0.2,0.0,0.1,0.4,0.111,0.0,0.8,-0.1
1999,Chasity Melvin,C-F,CLE,NC State,1999,11,6-3,185lb,22.2,8.1,4.0,1.2,0.7,0.6,1.3,0.438,1.0,0.694,1.9
1999,Christy Smith,G,CHA,Arkansas,1998,17,5-7,141lb,4.8,3.3,0.3,0.3,0.0,0.3,0.3,0.75,0.667,0.833,0.2
1999,Cindy Blodgett,G,SAC,University of Maine,1998,6,5-9,130lb,2.8,0.9,0.1,0.1,0.0,0.1,0.4,0.231,0.0,0.556,-0.2
1999,Cindy Brown,F,TOT,Cal State Long Beach,1998,,6-2,183lb,21.5,5.9,4.9,1.1,0.5,1.1,1.6,0.32,0.2,0.691,0.7
1999,Cindy Brown,F,TOT,Cal State Long Beach,1998,,6-2,183lb,21.5,5.9,4.9,1.1,0.5,1.1,1.6,0.32,0.2,0.691,0.6
1999,Cindy Brown,F,TOT,Cal State Long Beach,1998,,6-2,183lb,21.5,5.9,4.9,1.1,0.5,1.1,1.6,0.32,0.2,0.691,0.1
1999,Clarissa Davis-Wrightsil,F,PHO,Texas,1999,22,,,18.5,9.3,2.7,1.4,0.3,0.9,1.6,0.433,0.303,0.667,0.7
1999,Clarisse Machanguana,C-F,LAS,Old Dominion,1999,16,6-5,180lb,8.8,2.6,1.8,0.4,0.1,0.3,0.5,0.49,,0.722,0.9
1999,Claudia Neves,G,DET,Brazil,,Undrafted,5-8,136lb,10.2,2.5,0.8,1.0,0.0,0.5,0.8,0.263,0.233,0.632,-0.3
1999,Coquese Washington,G,NYL,,,13,5-6,138lb,4.1,0.6,0.4,0.8,0.0,0.5,0.7,0.278,0.0,1.0,-0.2
1999,Crystal Robinson,F,NYL,Southeastern Oklahoma State University,1999,6,5-11,155lb,28.2,11.7,2.8,1.5,0.3,1.4,1.4,0.439,0.437,0.845,4.8
1999,Cynthia Cooper,G,HOU,USC,1997,,5-10,150lb,35.5,22.1,2.8,5.2,0.4,1.4,3.4,0.463,0.335,0.891,9.2
1999,Dalma Ivanyi,G,UTA,Florida International University,1999,39,5-10,135lb,4.8,0.8,0.4,0.5,0.0,0.3,0.8,0.333,0.0,0.75,-0.3
1999,Dawn Staley,G,CHA,Virginia,1999,9,5-6,134lb,33.3,11.5,2.3,5.5,0.1,1.2,2.8,0.415,0.317,0.934,3.0
1999,DeLisha Milton-Jones,F,LAS,Florida,1999,4,6-1,185lb,26.1,9.9,5.5,1.6,0.5,1.5,2.2,0.53,0.0,0.791,3.4
1999,Debbie Black,G,UTA,Saint Joseph's,1999,15,5-3,124lb,31.7,5.1,3.5,5.0,0.2,2.4,2.1,0.378,0.195,0.62,1.1
1999,Dominique Canty,G,DET,Alabama,1999,29,5-9,166lb,24.8,9.6,3.1,1.5,0.0,1.0,1.7,0.332,0.176,0.691,0.7
1999,Edna Campbell,G,PHO,,1999,10,5-8,152lb,26.8,9.6,1.9,1.3,0.4,0.9,1.7,0.364,0.376,0.714,0.7
1999,Elaine Powell,G,ORL,LSU,1999,50,5-8,150lb,14.2,2.6,1.3,1.8,0.2,0.5,1.1,0.515,0.111,0.545,0.4
1999,Elena Baranova,F,UTA,Kyrgyzstan,1997,11,6-5,182lb,19.7,6.0,3.4,1.6,0.8,0.7,1.5,0.405,0.417,0.805,0.9
1999,Elena Tornikidou,F,DET,Uzbekistan,,Undrafted,6-1,160lb,7.8,1.8,0.8,0.7,0.1,0.1,1.0,0.391,,0.333,-0.3
1999,Eva Nemcova,F,CLE,Czech Republic,1997,4,6-3,,29.8,11.1,3.7,1.6,0.7,1.0,2.6,0.419,0.366,0.984,1.5
1999,Gordana Grubin,G,LAS,Serbia,2000,1,5-11,165lb,22.1,8.9,2.2,2.8,0.1,0.8,1.7,0.405,0.43,0.765,2.3
1999,Heather Burge,C,SAC,Virginia,,Undrafted,6-5,195lb,2.2,0.5,0.4,0.0,0.2,0.2,0.4,0.429,,0.2,-0.1
1999,Heather Owen,F-C,WAS,Stanford,,Undrafted,6-5,212lb,13.8,2.1,2.2,0.4,0.2,0.1,0.9,0.4,,0.696,0.1
1999,Jamila Wideman,G,CLE,Stanford,1997,3,5-6,135lb,15.4,2.2,1.3,2.0,0.0,0.8,1.5,0.273,0.136,0.647,-0.9
1999,Janeth Arcain,G,HOU,Brazil,1997,13,5-11,147lb,23.0,5.8,2.8,1.2,0.1,0.9,1.2,0.433,0.25,0.829,2.1
1999,Janice Braxton,F,CLE,Louisiana Tech,1997,,6-3,178lb,18.3,5.8,4.3,1.3,0.5,0.7,1.3,0.46,0.125,0.697,1.5
1999,Jennifer Azzi,G,DET,Stanford,1999,5,5-8,143lb,29.9,10.8,2.2,3.8,0.1,0.9,2.0,0.514,0.517,0.827,3.9
1999,Jennifer Gillom,F-C,PHO,Ole Miss,1997,,6-3,180lb,34.2,15.2,5.8,1.7,0.2,1.2,2.7,0.381,0.25,0.797,2.6
1999,Jennifer Howard,G,CLE,NC State,,Undrafted,5-6,,3.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,,-0.2
1999,Jennifer Rizzotti,G,HOU,UConn,1999,48,5-6,146lb,9.7,1.7,1.1,0.8,0.0,0.7,0.6,0.35,0.269,0.583,0.5
1999,Jennifer Whittle,C,WAS,Australia,1999,37,6-5,,6.0,0.0,1.0,0.0,0.3,0.3,1.7,0.0,,,-0.2
1999,Kara Wolters,C,HOU,UConn,1999,36,6-7,227lb,4.1,1.6,1.2,0.2,0.0,0.1,0.3,0.231,,0.833,0.2
1999,Kate Starbird,F-G,SAC,Stanford,1999,26,6-1,153lb,9.0,2.0,1.0,0.6,0.2,0.5,0.7,0.218,0.133,0.815,0.0
1999,Katie Smith,G,MIN,Ohio State,1999,,5-11,175lb,32.4,11.7,2.9,2.0,0.3,0.6,1.8,0.387,0.382,0.766,2.4
1999,Kedra Holland-Corn,G,SAC,Georgia,1999,14,5-8,129lb,32.3,11.8,2.1,1.6,0.3,1.9,2.3,0.383,0.341,0.704,2.9
1999,Kellie Jolly Harper,G,CLE,Tennessee,1999,47,5-10,,4.0,0.0,0.0,1.0,0.0,0.0,2.0,,,,-0.1
1999,Kisha Ford,G-F,ORL,Georgia Tech,1997,27,5-10,153lb,5.6,0.5,0.8,0.0,0.3,0.3,0.1,0.2,0.0,1.0,0.0
1999,Korie Hlede,G,TOT,Duquesne,1998,4,5-9,155lb,21.4,9.8,2.7,1.7,0.1,0.9,1.7,0.416,0.396,0.878,1.9
1999,Korie Hlede,G,TOT,Duquesne,1998,4,5-9,155lb,21.4,9.8,2.7,1.7,0.1,0.9,1.7,0.416,0.396,0.878,0.9
1999,Korie Hlede,G,TOT,Duquesne,1998,4,5-9,155lb,21.4,9.8,2.7,1.7,0.1,0.9,1.7,0.416,0.396,0.878,1.0
1999,Kristi Harrower,G,PHO,Australia,,Undrafted,5-4,139lb,20.8,4.5,2.0,3.0,0.1,0.8,1.4,0.364,0.279,0.808,1.7
1999,Kristin Folkl,F,MIN,Stanford,1999,,6-2,190lb,16.2,4.9,3.6,0.7,0.4,0.4,0.7,0.479,0.143,0.538,1.6
1999,Krystyna Lara,G,UTA,Poland,,Undrafted,5-8,130lb,8.2,2.5,0.5,0.9,0.1,0.4,1.4,0.338,0.303,1.0,-0.8
1999,Kym Hampton,C,NYL,Arizona State,1997,4,6-2,210lb,26.8,9.2,5.6,0.7,0.6,0.7,1.6,0.431,0.5,0.747,2.5
1999,La'Keshia Frett,F,LAS,Georgia,1999,40,6-3,170lb,21.2,6.1,3.0,2.1,0.2,0.3,0.8,0.478,,0.791,2.2
1999,LaTonya Johnson,F,UTA,Memphis,1998,21,6-1,150lb,23.2,6.5,1.7,1.6,0.3,0.7,1.3,0.365,0.293,0.81,0.5
1999,Lady Grooms,F,SAC,Georgia,1997,,5-10,160lb,14.1,3.1,1.7,1.2,0.1,0.3,1.1,0.375,0.0,0.698,0.5
1999,Latasha Byears,G-F,SAC,DePaul,,Undrafted,5-11,206lb,22.0,9.2,5.3,1.0,0.2,1.1,1.9,0.537,0.0,0.565,2.7
1999,Lesley Brown,F,DET,Virginia,2000,19,6-0,165lb,3.3,1.5,0.7,0.2,0.1,0.1,0.5,0.438,0.5,0.667,0.0
1999,Linda Burgess,F,SAC,Alabama,,Undrafted,6-1,173lb,8.6,3.6,2.0,0.1,0.1,0.2,0.7,0.434,0.0,0.756,0.7
1999,Lisa Harrison,F,PHO,Tennessee,1999,34,6-1,164lb,25.9,6.0,4.1,1.7,0.2,0.7,1.1,0.474,0.1,0.682,1.9
1999,Lisa Leslie,C,LAS,USC,1997,,6-5,170lb,29.1,15.6,7.8,1.8,1.5,1.1,2.9,0.467,0.423,0.731,4.4
1999,Margo Dydek,C,UTA,Poland,1998,1,7-2,223lb,22.9,12.6,6.4,1.8,2.4,0.4,2.8,0.498,0.35,0.857,3.2
1999,Maria Stepanova,C,PHO,Russia,,8,6-8,187lb,17.3,7.8,5.1,0.8,1.9,0.4,1.3,0.485,0.5,0.625,2.5
1999,Markita Aldridge,G,WAS,UNC Charlotte,,Undrafted,5-11,,12.2,2.6,1.2,1.1,0.2,0.5,1.3,0.309,0.15,0.606,-0.9
1999,Marlies Askamp,C,PHO,Germany,,Undrafted,6-5,198lb,26.0,9.4,7.2,0.8,0.6,0.7,1.2,0.482,0.0,0.816,4.2
1999,Merlakia Jones,G,CLE,Florida,1997,13,5-10,147lb,26.7,10.8,3.8,1.6,0.2,1.3,2.1,0.434,0.278,0.769,1.5
1999,MerleLynn Lange-Harris,F-C,PHO,UNLV,,Undrafted,,,3.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,0.0
1999,Mery Andrade,F,CLE,Old Dominion,1999,23,6-0,169lb,11.4,2.2,1.6,1.5,0.1,0.6,1.3,0.39,0.292,0.692,0.2
1999,Michele Timms,G,PHO,Australia,1997,,5-7,132lb,26.8,6.8,2.6,5.0,0.2,1.4,3.0,0.354,0.348,0.776,0.9
1999,Michele Van Gorp,C,NYL,Duke,1999,18,6-6,187lb,5.6,1.0,0.8,0.3,0.1,0.0,0.1,0.333,,0.8,0.2
1999,Michelle Campbell,C,UTA,USC,,Undrafted,6-5,170lb,3.8,1.0,0.8,0.3,0.0,0.0,0.5,0.3,0.0,0.5,-0.2
1999,Michelle Edwards,G,CLE,Iowa,1997,,5-9,150lb,24.0,7.6,2.3,2.6,0.3,0.8,2.3,0.359,0.217,0.692,-0.4
1999,Mila Nikolich,F,HOU,Serbia,,Undrafted,6-3,185lb,4.1,1.4,0.7,0.1,0.0,0.0,0.4,0.364,0.25,0.5,0.0
1999,Monica Lamb,C,HOU,,1998,40,6-5,206lb,12.0,4.3,2.0,0.0,0.7,0.0,0.3,0.4,,0.833,0.2
1999,Monica Maxwell,F,WAS,Louisiana Tech,,Undrafted,5-9,162lb,7.1,1.7,1.1,0.5,0.1,0.3,0.6,0.22,0.212,0.556,-0.3
1999,Murriel Page,F,WAS,Florida,1998,3,6-2,160lb,28.6,8.8,6.7,0.9,0.9,0.8,1.5,0.574,,0.683,3.7
1999,Mwadi Mabika,G,LAS,Democratic Republic of Congo,,Undrafted,5-11,,29.3,10.8,4.8,3.5,0.5,1.4,1.8,0.372,0.281,0.718,3.1
1999,Natalie Williams,C,UTA,UCLA,1999,3,6-2,210lb,34.1,18.0,9.2,0.9,0.8,1.4,2.4,0.519,0.0,0.754,4.9
1999,Niesa Johnson,G,CHA,Alabama,,Undrafted,5-9,146lb,9.5,1.5,0.6,1.4,0.1,0.3,0.9,0.3,0.261,0.917,-0.2
1999,Nikki McCray,G,WAS,Tennessee,1998,,5-11,158lb,32.6,17.5,2.7,2.4,0.0,1.1,3.3,0.424,0.301,0.806,2.9
1999,Nina Bjedov,C,LAS,Serbia,2000,15,6-4,190lb,16.0,4.5,2.6,0.6,0.8,0.3,1.0,0.52,0.421,0.5,1.0
1999,Nykesha Sales,F-G,ORL,UConn,1999,,6-0,184lb,32.5,13.7,4.2,2.8,0.3,2.2,2.2,0.385,0.33,0.805,3.8
1999,Nyree Roberts,C,TOT,Old Dominion,1998,20,6-3,209lb,6.6,1.4,1.0,0.1,0.1,0.4,0.9,0.545,,0.556,-0.1
1999,Nyree Roberts,C,TOT,Old Dominion,1998,20,6-3,209lb,6.6,1.4,1.0,0.1,0.1,0.4,0.9,0.545,,0.556,0.0
1999,Nyree Roberts,C,TOT,Old Dominion,1998,20,6-3,209lb,6.6,1.4,1.0,0.1,0.1,0.4,0.9,0.545,,0.556,-0.1
1999,Olympia Scott,C,TOT,Stanford,1998,11,6-2,175lb,7.3,2.1,1.7,0.4,0.3,0.1,0.7,0.321,,0.583,-0.1
1999,Olympia Scott,C,TOT,Stanford,1998,11,6-2,175lb,7.3,2.1,1.7,0.4,0.3,0.1,0.7,0.321,,0.583,-0.1
